id,news_url,title,tweet_ids,full_text
politifact368,http://www.cnn.com/2008/POLITICS/02/21/debate.transcript/,The CNN Democratic presidential debate in Texas,6.88947E+17,"""Transcript of the Democratic Presidential Debate"" by Unknown Author via NYT The New York Times https://t.co/rGSpjo3Wbq"
politifact341,http://www.youtube.com/watch?v=Yj3QAzSWVA4,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,6.14564E+17,Huckabee Goes On Tirade Against Supreme Court Over Same-Sex Marriage Ruling #morningjoe #unitedblue #Hillary2016 http://t.co/irSHt4NgXi
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.02114E+18,PEDOGATE! They Just BEG GUILTY!! MAXIMUM JAIL SENTENCE REVEALED!! https://t.co/IA3Tx2NltE via @YouTube
politifact923,,Noted and Quoted,8.85193E+17,Noted and Quoted https://t.co/JEFf4kEtMQ https://t.co/xJia5kC0o5
politifact648,,Democratic National Convention Committee,2.43357E+17,#Obama's acceptance speech moved to TWC Arena: The Democratic National Convention Committee announced th... http://t.co/wMVl7uRw #DNC2012
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.01835E+18,"@RepSwalwell @realDonaldTrump Maybe you should resign because as far as I can tell you are in or on a perpetual interview to be a TV pundit. You don't care if it's @CNN or @FoxNews . Any where there is a camera there you are. You even tried a crazy stunt for attention during #StrzokHearing. 
#WitchHunt #MAGA"
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,9.58429E+17,"League of Conservation Voters gives Trump an F on the environment. 
https://t.co/ZDCylVeYop"
politifact12411,https://iqmediacorp.com/ClipPlayer/?ClipID=76bcc57c-2250-4061-8cd2-b2996a9541c2,iQ media Clip Player,9.93582E+17,"CNN NEWSROOM (2) WITH BROOKE BALDWIN 5/7/18 | CNN BREAKING NEWS MAY 07, 2018 - LATEST NEWS
The latest news... https://t.co/VDTM9NdThe"
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06273E+18,@FaceTheNation 1866?
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.06431E+18,
politifact751,http://elections.nytimes.com/2008/president/debates/transcripts/first-presidential-debate.html,First Presidential Debate,8.3163E+17,Read the full transcript of the second presidential debate between Hillary Clinton and Donald Trump https://t.co/F5n5kqjIkQ
politifact1313,https://web.archive.org/web/20090913221204/http://www.whitehouse.gov:80/the_press_office/Briefing-by-White-House-Press-Secretary-Robert-Gibbs-9/10/09,"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",9.37208E+15,"Press Briefing by Press Secretary Robert Gibbs, 11/29/2010: Release Time: For Immediate… http://goo.gl/fb/pygK3"
politifact11709,https://www.washingtonpost.com/news/the-fix/wp/2015/12/19/3rd-democratic-debate-transcript-annotated-who-said-what-and-what-it-meant/?hpid=hp_hp-top-table-main_debateweb-745pm%3Ahomepage%2Fstory,"3rd Democratic debate transcript, annotated: Who said what and what it meant",6.9573E+17,
politifact211,http://www.cq.com/graphics/moneyline/pfd/p07pfd/00000/00000014.pdf,Public financial disclosure report,8.41828E+17,HB4345 [NEW] Public employees and officers; ethics; financial disclosure report; require certain candidates for e... https://t.co/SNvxj743Lf
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.00619E+18,@earthman34 @realDonaldTrump You clearly need to educate yourself on trade. Transitory goods means stuff that isn't produced in the country of export. e.g. a LOT of stuff bound for Canada (say from China) goes through the US... it may therefore appear as an "export" from US...
politifact12486,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,1.06857E+18,
politifact542,,Interview with Sen John McCain,9.06868E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06468E+18,
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,1.01881E+18,"""I think the European Union is a foe,"" Trump says ahead of Putin meeting in Helsinki.  He is trying to create a New World Order of #Fascism.  #democracy is in trouble.  @gop  https://t.co/gaXrLmeXSS via @facethenation"
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0209E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.02106E+18,"Velvet Lounge Project ""Contigo"" https://t.co/fM1eCP2yR5
Please tune in and tell a friend!"
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.05551E+18,"@_gracieeee_ Gracie praying for you as you about to give your closing speech to the convention. Jenna Harrod to make sure I did not miss you speach. God Blessing,����"
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01965E+18,
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.02396E+18,Experts cited a recent Centers for Disease Control and Prevention report showing that in 2017 nearly one in eight Texas high school students — that's 12 percent —  contemplated or attempted suicide. READ: https://t.co/nwu92MUAlp
politifact14984,http://www.nfib-sbet.org/,National Federation of Independent Business,1.06699E+18,"Small business rules on Saturday … localized by business improvement districts and individual business owners … National Federation of Independent Business (NFIB), 2017… an opportunity for the Business Improvement District to … learn more about local… https://t.co/NDtsLbf6gC"
politifact1612,,Patient Protection and Affordable Care Act,9.69181E+17,
politifact1216,https://web.archive.org/web/20091003005639/http://barackobamaexperiment.com:80/posts/1575,“Dictionary” on President Obama’s Health Care Taxes,1.06496E+18,Imagine how history might have taken a different course if those in charge of the Republican National Committee during the Ford Administration had taken it upon themselves to personally attack Ronald Reagan for criticizing a sitting GOP president. https://t.co/7j21EWXlEx
politifact370,http://tonto.eia.doe.gov/dnav/pet/pet_move_wkly_dc_NUS-Z00_mbblpd_w.htm,U.S. Imports & Exports,1.06705E+18,New projects expected to reverse Gulf of Mexico natural gas production declines - Today in Energy - U.S. Energy Information Administration (EIA) https://t.co/DrNYKiaS0G
politifact401,http://www.youtube.com/watch?v=cN10_6pyshQ,McCain: McSame as Bush,8.44334E+17,
politifact772,"https://web.archive.org/web/20081006202026/http://abcnews.go.com:80/Politics/Decision2008/story?id=3498294,",ABC News: ABC News,7.97277E+17,"The MSM flat out cheated in the Presidential debates, conspired to corrupt the democratic process, have spread lies about people for clicks https://t.co/2WZqmmb4Ky"
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.00728E+18,"Can any of my Republican friends tell me why this statement by the President hasn’t been met with outrage?
What happened to family values?
Pro-Life?
Silent consent is consent. These were not Republican or American values 3 years ago. 
What happened?
#ThisIsGOP #TrumpKim https://t.co/07uQ3iXxpM"
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01823E+18,@CNNSotu @jaketapper @ThisWeekABC @GStephanopoulos @FaceTheNation @margbrennan @MeetThePress @chucktodd @CNN @MSNBC @ABC @CBSNews @NBCNews Why is tRUmp meeting with #Putin? https://t.co/05LBS6Nnx7
politifact401,http://www.youtube.com/watch?v=cN10_6pyshQ,McCain: McSame as Bush,9.65494E+17,"""President Trump is either totally compromised by the Russians or is a towering fool, or both, but either way he has shown himself unwilling or unable to defend America against a Russian campaign to divide and undermine our democracy."" https://t.co/fjyCSqPzKf"
politifact10209,http://pollingreport.com/CongJob.htm,Congress: Job Ratings,4.07634E+17,Yowza. Congressional job approval rating? About 9%. Think you'd get fired with a percentage like that? http://t.co/ntvMhCo4af
politifact230,http://www.govtrack.us/congress/bill.xpd?bill=h109-5441,"Department of Homeland Security Appropriations Act, 2007 (2006; 109th Congress H.R. 5441)",5.6272E+17,"H.R. 240 (Department of Homeland Security Appropriations Act, 2015 ) failed cloture in the Senate http://t.co/qFjKY6lnjz"
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,1.04224E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.06352E+18,"⚡️ “Benjamin Franklin's Final Speech in the Constitutional Convention”

https://t.co/rsRb819lLI"
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01232E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.02114E+18,CONVERSEI COMO A MOMO E ELA VEIO ME VER? MOMO GAME: https://t.co/hVMYjomXUE via @YouTube
politifact10787,http://www.npr.org/blogs/itsallpolitics/2015/04/13/399415802/transcript-nprs-full-interview-with-sen-marco-rubio,Transcript: NPR's Full Interview With Sen. Marco Rubio,5.87821E+17,nprpolitics: Transcript: NPR's Full Interview With Sen. Marco Rubio
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.0654E+18,
politifact7888,http://abcnews.go.com/Politics/week-transcript-sen-dianne-feinstein-rep-mike-rogers/story?id=19343314#.Ubjcd5z3Nu4,'This Week' Transcript: Sen. Dianne Feinstein and Rep. Mike Rogers,1.0618E+18,"Rep. Jerrold Nadler, D-N.Y., told ABC News Chief Anchor George Stephanopoulos on ""This Week"" Sunday that, ""We could subpoena the final report. We could subpoena Mueller and ask him in front of the committee and ask him ‘what was in your final report?'"" https://t.co/JqfxjFE6aJ"
politifact341,http://www.youtube.com/watch?v=Yj3QAzSWVA4,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,6.66602E+17,@Morning_Joe @JoeNBC @morningmika its WAY TOO EARLY for Huckabee.  What's on HBO? #fb
politifact10945,http://time.com/3920332/transcript-full-text-hillary-clinton-campaign-launch/,Hillary Clinton Transcript: Read Full Text of Clinton Campaign Launch,6.09808E+17,Transcript: Read the Full Text of Hillary Clinton’s Campaign Launch Speech http://t.co/2XPDfa2io1 @TIME
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,9.58549E+17,
politifact384,http://www.youtube.com/watch?v=3gwqEneBKUs,john.he.is,1.05439E+18,"7. Chanyeol / All of my - John Legend [Don't even dare to say anything against Yeoli, just a few ones are as talented as he is]

https://t.co/eH2ojykN7N"
politifact7888,http://abcnews.go.com/Politics/week-transcript-sen-dianne-feinstein-rep-mike-rogers/story?id=19343314#.Ubjcd5z3Nu4,'This Week' Transcript: Sen. Dianne Feinstein and Rep. Mike Rogers,1.00808E+18,Who did George Stephanopoulos get to spout Trump Treason Doctrine this week? Corrupt and complicit @lindseygrahamSC who wants a war with NK and licks Trump's boots while desperately ill Sen. John McCain speaks truth to power!   Don't watch @abcthisweek
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.0632E+18,When I feel like giving up I listen to state of the union
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,1.01641E+18,Chasing Dinosaurs in Myanmar's Conflict-Ridden North - 'Amber hunters' on a quest for a Jurassic Park-style discovery of dinosaur remains sift through mounds of the precious resin in Myanmar's far north. https://t.co/KQlcUy5Udb @RadioFreeAsia https://t.co/KnBixLrPAZ
politifact12486,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,9.92249E+17,"Netanyahu’s Iran Speech in Context: Irony, Hypocrisy and the Undeclared Hijacking of U.S. Foreign Policy | Global Research https://t.co/x6afer2ZoH"
politifact13619,http://www.cnn.com/2017/01/05/politics/border-wall-house-republicans-donald-trump-taxpayers/,"Trump asking Congress, not Mexico, to pay for border wall",8.17394E+17,"Trump asking Congress, not Mexico, to pay for border wall @CNNPolitics https://t.co/q2077W8iwl"
politifact720,http://my.barackobama.com/page/community/post/amandascott/gG5XWF,Organizing for Action,1150368315,Hackers Lurking in Obama’s Web Site: U.S. President Barack Obama ran a successful Web 2.0 campaign last year. No.. http://tinyurl.com/dnxyqp
politifact12773,https://www.washingtonpost.com/news/post-politics/wp/2016/06/13/hillary-clintons-speech-following-the-orlando-shooting/,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,7.4245E+17,Hillary Clinton speaks out on gun control after the mass shooting at a nightclub in Orlando. https://t.co/5atsJC8GND
politifact14070,https://democrats-oversight.house.gov/sites/democrats.oversight.house.gov/files/documents/DIA%20to%20OGR%20unclassified%20cover%20letter.pdf,letter to Chaffetz and Cummings,8.29825E+17,Chaffetz and Cummings send letter to Office of Government Ethics requesting a review of Conway’s Ivanka comments https://t.co/qFFfBiXExv
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.02087E+18,"#NowPlaying: ""Ain't Gonna Hurt Nobody"" by Kid 'N Play , Face The Nation (1991). https://t.co/whNzHE4Bk4"
politifact10209,http://pollingreport.com/CongJob.htm,Congress: Job Ratings,9.26174E+17,"New from Pew Research: Declining Confidence in Trump, Lower Job Ratings for Congressional Leaders... https://t.co/zb9svrj8Ge"
